Name,Manufacturer,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Engine CC,Power,Seats,Mileage Km/L,Price,Age,Price_per_CC,KM_per_Year,Luxury_Score,Regional_Premium,Q1_2026_Value
Hyundai i20 1.4 Asta CRDi with AVN,Hyundai,Pune,2012,75000,Diesel,Manual,First,1396,90.0,5,23.0,4.0,14,2.865329512893983,5357.142857142857,0,-40.84695960127185,1.2190921394507366
Skoda Laura Ambiente,Skoda,Chennai,2012,77216,Diesel,Manual,Second,1896,106.0,5,17.5,4.5,14,2.3734177215189876,5515.428571428572,0,-42.16074852647621,1.3714786568820787
Toyota Corolla Altis Diesel D4DG,Toyota,Kochi,2013,74290,Diesel,Manual,First,1364,87.2,5,21.43,5.87,13,4.303519061583578,5714.615384615385,0,-47.55727495701879,1.9445844724390824
Mahindra Scorpio S8 8 Seater,Mahindra,Delhi,2015,61000,Diesel,Manual,First,2179,120.0,8,15.4,9.5,11,4.359798072510326,5545.454545454545,1,-2.3548662492885453,3.7182335302399663
Audi Q5 2.0 TDI Premium Plus,Audi,Chennai,2013,44000,Diesel,Automatic,First,1968,174.3,5,14.16,32.5,13,16.514227642276424,3384.6153846153848,1,317.7279273087829,10.76643873156221
Chevrolet Enjoy TCDi LS 8 Seater,Chevrolet,Coimbatore,2014,74041,Diesel,Manual,First,1248,73.8,8,18.2,3.88,12,3.108974358974359,6170.083333333333,0,-74.23341929455931,1.3971164641625877
BMW 3 Series 320d,BMW,Coimbatore,2013,85846,Diesel,Automatic,First,1995,190.0,5,22.69,13.08,13,6.556390977443609,6603.538461538462,1,-13.137403188875174,4.333077495656422
Nissan Sunny 2011-2014 Diesel XV,Nissan,Delhi,2012,52000,Diesel,Manual,First,1461,84.8,5,21.64,3.5,14,2.3956194387405887,3714.285714285714,0,-64.02547703921158,1.0667056220193945
Honda Accord 2.4 MT,Honda,Mumbai,2010,47000,Petrol,Manual,Second,2354,177.6,5,12.8,3.5,16,1.4868309260832624,2937.5,1,-62.79100041222798,0.9028596384772155
Hyundai Verna CRDi,Hyundai,Bangalore,2010,72010,Diesel,Manual,First,1493,110.0,5,16.8,4.45,16,2.9805760214333556,4500.625,0,-66.9861185544802,1.1479215403496026
Maruti Omni E MPI STD BS IV,Maruti,Jaipur,2015,15000,Petrol,Manual,First,796,34.2,8,16.8,2.35,11,2.9522613065326633,1363.6363636363637,0,-59.76128229329368,0.9197735574804128
Honda City i VTEC SV,Honda,Kolkata,2015,480000,Petrol,Manual,First,1497,117.3,5,17.4,5.0,11,3.34001336005344,43636.36363636364,0,-11.855296332515074,1.9569650159157717
Audi A7 2011-2015 Sportback,Audi,Kolkata,2012,24720,Diesel,Automatic,Second,2967,241.4,5,0.0,28.0,14,9.437141894169194,1765.7142857142858,1,393.61034053791553,8.533644976155156
Ford Fiesta 1.4 ZXi Leather,Ford,Chennai,2007,75000,Petrol,Manual,Second,1388,68.0,5,16.6,2.0,19,1.4409221902017293,3947.3684210526317,0,-74.29366601176721,0.40174055209516923
Hyundai i20 1.4 Asta,Hyundai,Mumbai,2015,57000,Diesel,Manual,First,1396,88.73,5,22.54,6.35,11,4.548710601719198,5181.818181818182,0,-32.492243605042205,2.48534557021303
Mercedes-Benz E-Class E250 CDI Avantgrade,MercedesBenz,Kochi,2015,41057,Diesel,Automatic,First,2143,201.1,5,13.0,24.63,11,11.493233784414373,3732.4545454545455,1,120.04502858750037,9.640009668401092
Maruti Wagon R LXI CNG,Maruti,Pune,2012,92000,CNG,Manual,Second,998,58.2,5,26.2,3.0,14,3.006012024048096,6571.428571428572,0,-55.63521970095388,0.9143191045880524
Ford EcoSport 1.5 TDCi Trend Plus,Ford,Chennai,2016,20000,Diesel,Manual,First,1498,98.59,5,22.77,7.9,10,5.27369826435247,2000.0,0,1.5400192535195423,3.3608747012466513
Hyundai i20 1.2 Magna,Hyundai,Mumbai,2011,52359,Petrol,Manual,First,1197,80.0,5,18.5,3.25,15,2.7151211361737677,3490.6,0,-65.44878609706885,0.9112713742394256
Honda City i VTEC V,Honda,Delhi,2016,17000,Petrol,Manual,Second,1497,117.3,5,17.8,8.25,10,5.511022044088176,1700.0,0,-15.202910163855844,3.509774213327199
Nissan Micra Diesel XV,Nissan,Kolkata,2011,39002,Diesel,Manual,First,1461,63.1,5,23.08,2.85,15,1.9507186858316221,2600.133333333333,0,-49.757518909533594,0.7991148974099579
Ford Figo Diesel EXI,Ford,Pune,2010,129986,Diesel,Manual,Second,1399,68.0,5,20.0,3.2,16,2.28734810578985,8124.125,0,-52.67756768101748,0.8254716694648828
Nissan Micra XL,Nissan,Kolkata,2013,45000,Petrol,Manual,First,1198,75.0,5,18.44,1.75,13,1.4607679465776295,3461.5384615384614,0,-69.14935371638028,0.5797313163148883
Maruti Swift VDI BSIV,Maruti,Kolkata,2013,41300,Diesel,Manual,First,1248,74.0,5,17.8,3.38,13,2.708333333333333,3176.923076923077,0,-40.41418032078019,1.1197096280824699
Honda Accord 2.4 MT,Honda,Ahmedabad,2009,82002,Petrol,Manual,Second,2354,177.6,5,12.8,5.75,17,2.4426508071367885,4823.64705882353,1,-32.20952793829203,1.3646078535841344
Skoda Superb Elegance 1.8 TSI AT,Skoda,Mumbai,2010,67000,Petrol,Automatic,First,1798,157.75,5,13.7,4.7,16,2.6140155728587318,4187.5,1,-50.033629124991876,1.2124115145265466
Maruti Omni 8 Seater BSIV,Maruti,Hyderabad,2017,21260,Petrol,Manual,First,796,35.0,5,14.0,2.9,9,3.6432160804020097,2362.222222222222,0,-70.35345731471773,1.3410204504148717
Hyundai i20 Magna Optional 1.4 CRDi,Hyundai,Ahmedabad,2012,55362,Diesel,Manual,First,1396,88.8,5,21.9,4.25,14,3.044412607449857,3954.4285714285716,0,-49.8939989109115,1.2952853981664076
Hyundai Creta 1.6 CRDi AT SX Plus,Hyundai,Chennai,2017,13000,Diesel,Automatic,First,1582,126.2,5,17.01,14.5,9,9.165613147914032,1444.4444444444443,0,86.37092141468776,6.705102252074359
Maruti Swift VDI BSIV,Maruti,Kochi,2016,45725,Diesel,Manual,First,1248,74.0,5,25.2,5.34,10,4.278846153846153,4572.5,0,-52.292308052892736,2.271781127171787
Maruti Swift LDI BSIV,Maruti,Jaipur,2014,105000,Diesel,Manual,First,1248,74.0,5,25.2,3.85,12,3.0849358974358974,8750.0,0,-34.07699439539604,1.3863140172747328
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Toyota,Hyderabad,2009,156056,Diesel,Manual,First,2494,102.0,8,12.8,8.5,17,3.408179631114675,9179.764705882353,1,-13.104961094862311,2.0172463922548074
Hyundai Xcent 1.1 CRDi Base,Hyundai,Mumbai,2016,135000,Diesel,Manual,First,1120,71.0,5,24.4,4.2,10,3.75,13500.0,0,-55.34920049467358,1.7867941449665743
Maruti Ertiga Paseo VDI,Maruti,Delhi,2016,67000,Diesel,Manual,First,1248,88.7,7,20.77,6.75,10,5.408653846153846,6700.0,0,-30.620562861336598,2.8716334472677083
Ford Endeavour 3.2 Trend AT 4X4,Ford,Jaipur,2016,90000,Diesel,Automatic,First,3198,197.2,7,10.91,26.0,10,8.130081300813009,9000.0,1,345.1943235635592,11.06110661169784
Hyundai i20 1.4 Sportz,Hyundai,Coimbatore,2019,32251,Diesel,Manual,First,1396,88.73,5,22.54,8.61,7,6.167621776504298,4607.285714285715,0,-42.82209797065867,4.703973860110181
Maruti Zen Estilo LXI BS IV,Maruti,Mumbai,2009,47000,Petrol,Manual,First,998,67.1,5,19.0,1.46,17,1.4629258517034067,2764.705882352941,0,-84.47853160052938,0.34649173325788457
Maruti Ritz VDi,Maruti,Mumbai,2011,75308,Diesel,Manual,Second,1248,73.9,5,21.1,2.8,15,2.2435897435897436,5020.533333333334,0,-70.23280032978238,0.7850953378062743
Maruti Alto K10 LXI CNG Optional,Maruti,Kochi,2018,44202,CNG,Manual,First,998,58.2,4,32.26,4.0,8,4.008016032064128,5525.25,0,-64.26390116321554,2.01052541291585
Honda City 1.5 S MT,Honda,Mumbai,2014,58000,Petrol,Manual,First,1497,118.0,5,17.0,5.47,12,3.653974615898463,4833.333333333333,0,-41.847649215682026,1.969646149218906
Maruti Swift Dzire ZXi,Maruti,Mumbai,2009,60000,Petrol,Manual,First,1298,85.8,5,17.5,2.45,17,1.8875192604006163,3529.4117647058824,0,-73.95370028855959,0.5814416071793269
BMW X1 sDrive 20d Sportline,BMW,Hyderabad,2014,45000,Diesel,Automatic,First,1995,184.0,5,17.05,21.5,12,10.776942355889723,3750.0,1,119.79333370123064,7.741753602962794
Tata Manza Aqua Safire,Tata,Mumbai,2010,41195,Petrol,Manual,First,1368,90.0,5,15.0,1.38,16,1.0087719298245612,2574.6875,0,-85.32902301967846,0.35598465745673064
Mahindra XUV500 W10 2WD,Mahindra,Chennai,2016,89000,Diesel,Manual,First,2179,140.0,7,16.0,13.5,10,6.195502524093621,8900.0,1,73.51775442057135,5.743266894535417
Hyundai i10 Sportz AT,Hyundai,Bangalore,2009,60510,Petrol,Automatic,Second,1197,78.9,5,16.95,3.1,17,2.589807852965748,3559.4117647058824,0,-77.00156573458172,0.7357016254105768
Maruti Baleno Sigma 1.2,Maruti,Mumbai,2016,8500,Petrol,Manual,First,1197,83.1,5,21.4,5.49,10,4.586466165413534,850.0,0,-41.635026360894756,2.335595203777736
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,Kochi,2017,35981,Diesel,Manual,First,1248,88.5,5,24.3,9.51,9,7.6201923076923075,3997.8888888888887,0,-15.037425015544937,4.3976222356708385
Ford Figo Petrol ZXI,Ford,Mumbai,2012,23152,Petrol,Manual,First,1196,70.02,5,15.6,2.39,14,1.9983277591973245,1653.7142857142858,0,-74.5915688529214,0.7284075533218152
Maruti Wagon R CNG LXI,Maruti,Delhi,2014,74663,CNG,Manual,First,998,67.04,5,33.54,3.25,12,3.256513026052104,6221.916666666667,0,-66.59508582212503,1.1702650795176315
Volkswagen Vento Sport 1.2 TSI AT,Volkswagen,Mumbai,2014,61529,Petrol,Automatic,First,1197,103.5,5,18.19,5.65,12,4.720133667502089,5127.416666666667,0,-39.93404352259661,2.0344608305460365
Mahindra Xylo D2 BS III,Mahindra,Ahmedabad,2010,91596,Diesel,Manual,First,2489,93.7,7,14.95,1.85,16,0.7432703897147449,5724.75,1,-78.18915246710264,0.4772258089093854
Porsche Cayenne Base,Porsche,Kochi,2019,14298,Petrol,Automatic,First,2995,340.0,5,13.33,2.02,7,0.674457429048414,2042.5714285714287,1,-81.95327008742385,1.1036036233940263
Maruti Swift Dzire VDi,Maruti,Hyderabad,2013,83327,Diesel,Manual,First,1248,73.9,5,19.3,5.8,13,4.647435897435897,6409.7692307692305,0,-40.70691462943545,1.9213952197864868
Volkswagen Polo 1.2 MPI Highline Plus,Volkswagen,Hyderabad,2017,22857,Petrol,Manual,First,1199,74.0,5,16.2,6.9,9,5.754795663052544,2539.6666666666665,0,-29.46167430053528,3.190703830297454
Hyundai Verna 1.6 VTVT,Hyundai,Chennai,2013,34620,Petrol,Manual,Second,1591,121.3,5,17.01,5.35,13,3.362664990571967,2663.076923076923,0,-31.235556581477276,1.772321452734087
Hyundai i10 Era 1.1,Hyundai,Bangalore,2010,56000,Petrol,Manual,First,1086,68.05,5,19.81,2.85,16,2.6243093922651934,3500.0,0,-78.85627817534126,0.7351857056171612
Mercedes-Benz E-Class E250 CDI Launch Edition,MercedesBenz,Chennai,2014,81000,Diesel,Automatic,First,2143,204.0,5,13.0,22.75,12,10.61595893607093,6750.0,1,192.409549116148,8.191855556623421
Maruti Zen LXI,Maruti,Jaipur,1998,95150,Petrol,Manual,Third,993,60.0,5,17.3,0.45,28,0.45317220543806647,3398.214285714286,0,-92.29471363063071,0.04267943252206855
Hyundai i10 Sportz,Hyundai,Coimbatore,2013,32776,Petrol,Manual,First,1197,78.9,5,20.36,4.64,13,3.8763575605680862,2521.230769230769,0,-69.18635709452452,1.5371161758291894
Honda Amaze S i-Dtech,Honda,Coimbatore,2016,51587,Diesel,Manual,First,1498,98.6,5,25.8,5.27,10,3.518024032042723,5158.7,0,-65.00260816554834,2.2420012247556773
Tata Safari Storme VX,Tata,Jaipur,2016,36000,Diesel,Manual,First,2179,148.0,7,14.1,10.0,10,4.589261128958238,3600.0,1,71.22858598598431,4.254271773729938
Honda Brio 1.2 S MT,Honda,Mumbai,2015,22000,Petrol,Manual,First,1198,86.8,5,18.5,3.95,11,3.297161936560935,2000.0,0,-58.00698617951444,1.5460023625734598
Hyundai i20 Asta,Hyundai,Kochi,2010,30754,Petrol,Manual,First,1197,80.0,5,17.0,3.38,16,2.823725981620718,1922.125,0,-69.80299648291712,0.8719044508722824
Volkswagen Jetta 2012-2014 1.4 TSI,Volkswagen,Coimbatore,2018,37109,Petrol,Manual,First,1390,120.33,5,14.69,16.8,8,12.0863309352518,4638.625,0,11.56663810603189,8.44420673424657
Honda Jazz Select Edition,Honda,Kolkata,2010,45000,Petrol,Manual,First,1198,88.8,5,16.7,1.99,16,1.66110183639399,2812.5,0,-64.91840794034101,0.513340194448474
Hyundai Grand i10 Sportz,Hyundai,Coimbatore,2017,33284,Petrol,Manual,First,1197,82.0,5,18.9,5.84,9,4.878863826232247,3698.222222222222,0,-61.217311515522255,2.7005377346285693
Jaguar XF Diesel,Jaguar,Coimbatore,2016,55115,Diesel,Automatic,First,2993,270.9,5,14.74,36.15,10,12.078182425659874,5511.5,1,140.06749806744358,15.379192462033727
Jaguar XF 2.2 Litre Luxury,Jaguar,Kolkata,2014,18000,Diesel,Automatic,First,2179,187.7,5,16.36,25.7,12,11.794401101422672,1500.0,1,353.06377685087244,9.254096167262501
Mahindra XUV500 W8 2WD,Mahindra,Coimbatore,2013,130790,Diesel,Manual,First,2179,140.0,7,16.0,9.24,13,4.2404772831574125,10060.76923076923,1,-38.63834904168246,3.06098135014261
Maruti S Cross DDiS 320 Alpha,Maruti,Delhi,2015,16607,Diesel,Manual,First,1598,118.0,5,22.7,7.65,11,4.787234042553192,1509.7272727272727,0,-21.36997124284814,2.9941564743511306
Audi A4 2.0 TDI 177 Bhp Premium Plus,Audi,Coimbatore,2015,32205,Diesel,Automatic,First,1968,174.33,5,17.11,25.31,11,12.860772357723576,2927.7272727272725,1,68.08045300378969,9.906156910565636
Renault Duster 110PS Diesel RxZ,Renault,Delhi,2013,67000,Diesel,Manual,First,1461,108.45,5,19.01,4.75,13,3.25119780971937,5153.846153846154,0,-51.17743312464427,1.5735564299975537
Maruti Swift Dzire VXI,Maruti,Coimbatore,2014,57676,Petrol,Manual,First,1197,85.8,5,19.1,6.69,12,5.5889724310776945,4806.333333333333,0,-55.5725708970623,2.408945655991679
Volkswagen Polo Petrol Trendline 1.2L,Volkswagen,Mumbai,2012,41000,Petrol,Manual,First,1198,73.9,5,16.47,3.1,14,2.587646076794658,2928.5714285714284,0,-67.04345750797336,0.9447964080743209
Maruti Omni 8 Seater BSII,Maruti,Jaipur,2012,65000,Petrol,Manual,First,796,35.0,8,19.7,1.55,14,1.9472361809045227,4642.857142857143,0,-73.45956917217242,0.47239820403716043
Hyundai Grand i10 1.2 Kappa Magna AT,Hyundai,Coimbatore,2019,12153,Petrol,Automatic,First,1197,81.86,5,18.9,6.84,7,5.7142857142857135,1736.142857142857,0,-54.57644019968701,3.736954843571851
Tata Nano Twist XT,Tata,Hyderabad,2014,16810,Petrol,Manual,First,624,37.5,4,25.4,1.6,12,2.5641025641025643,1400.8333333333333,0,-83.64328679432703,0.5761305006856032
Audi A4 30 TFSI Premium Plus,Audi,Kochi,2017,61221,Petrol,Automatic,First,1395,147.51,5,17.84,21.73,9,15.577060931899641,6802.333333333333,1,94.13635693083162,10.048404961212126
Volkswagen Polo 1.2 MPI Highline,Volkswagen,Mumbai,2015,22000,Petrol,Manual,First,1198,74.0,5,16.47,4.75,11,3.964941569282137,2000.0,0,-49.5020719880237,1.8591167651199831
Maruti Alto 800 LXI,Maruti,Chennai,2015,63714,Petrol,Manual,First,796,47.3,5,22.74,2.45,11,3.077889447236181,5792.181818181818,0,-68.50974086441482,0.9589128577987283
Mini Cooper 5 DOOR D,Mini,Kochi,2019,14857,Diesel,Automatic,First,1496,113.98,5,20.7,31.55,7,21.08957219251337,2122.4285714285716,1,181.86847957513748,17.236977385188876
Audi A4 New 2.0 TDI Multitronic,Audi,Delhi,2012,69000,Diesel,Automatic,Second,1968,140.8,5,15.2,10.25,14,5.208333333333333,4928.571428571428,0,5.353960099451838,3.1239236073425123
Ford Endeavour Titanium 4X2,Ford,Coimbatore,2019,14648,Diesel,Manual,First,2198,158.0,7,12.62,27.36,7,12.447679708826206,2092.5714285714284,1,81.69423920125192,14.947819374287404
Ford Ecosport 1.5 Ti VCT MT Titanium,Ford,Hyderabad,2013,100000,Petrol,Manual,Second,1499,110.0,5,15.8,6.5,13,4.336224149432955,7692.307692307692,0,-33.55085260195353,2.1532877463124422
Hyundai Grand i10 Magna,Hyundai,Jaipur,2016,22000,Petrol,Manual,First,1197,82.0,5,18.9,4.25,10,3.5505430242272347,2200.0,0,-27.22785095595667,1.8080655038352238
Chevrolet Sail 1.2 LS,Chevrolet,Mumbai,2014,10000,Petrol,Manual,First,1199,82.4,5,18.2,5.5,12,4.587155963302752,833.3333333333334,0,-41.52871493350112,1.980448596106761
Maruti Swift Dzire LXI,Maruti,Kolkata,2015,107000,Petrol,Manual,First,1197,83.14,5,20.85,4.0,11,3.341687552213868,9727.272727272728,0,-29.484237066012064,1.5655720127326174
Tata Zest Revotron 1.2T XM,Tata,Kochi,2017,48198,Petrol,Manual,First,1193,88.7,5,17.57,4.65,9,3.897736797988265,5355.333333333333,0,-58.45678510223805,2.1502569291135014
Mercedes-Benz New C-Class C 220 CDI Avantgarde,MercedesBenz,Delhi,2015,15000,Diesel,Automatic,First,2143,170.0,5,19.27,28.5,11,13.299113392440505,1363.6363636363637,1,192.93540125213434,11.154700590719898
Chevrolet Cruze LTZ,Chevrolet,Coimbatore,2014,80073,Diesel,Manual,First,1998,163.7,5,17.3,7.11,12,3.5585585585585586,6672.75,1,-52.78340494441151,2.5601799124216496
Maruti Ritz VDi,Maruti,Hyderabad,2013,85388,Diesel,Manual,First,1248,73.9,5,21.1,3.9,13,3.125,6568.307692307692,0,-60.13051156117212,1.2919726477874651
Hyundai Grand i10 1.2 Kappa Sportz Option,Hyundai,Jaipur,2017,14700,Petrol,Manual,First,1197,81.86,5,18.9,5.6,9,4.678362573099415,1633.3333333333333,0,-4.111991847848795,2.5895567318356143
Maruti Dzire LDI,Maruti,Pune,2012,150000,Diesel,Manual,Third,1248,73.75,5,28.4,2.25,14,1.8028846153846154,10714.285714285714,0,-66.72641477571541,0.6857393284410394
Hyundai Verna 1.6 SX,Hyundai,Kolkata,2011,34994,Diesel,Manual,First,1582,126.32,5,22.32,3.9,15,2.4652338811630847,2332.9333333333334,0,-31.247131139361763,1.0935256490873106
Jaguar XF Diesel,Jaguar,Coimbatore,2014,82536,Diesel,Automatic,First,2993,270.9,5,14.74,28.63,12,9.565653190778484,6878.0,1,90.12814577236266,10.309135146643012
Skoda Superb Elegance 1.8 TSI AT,Skoda,Delhi,2013,82000,Petrol,Automatic,First,1798,157.75,5,13.7,7.25,13,4.032258064516129,6307.692307692308,1,-25.481345295509684,2.4017440247331083
Maruti Wagon R LXI,Maruti,Pune,2006,52000,Petrol,Manual,Second,998,67.1,5,18.9,2.0,20,2.004008016032064,2600.0,0,-70.42347980063593,0.3696013079275557
Volkswagen Polo Petrol Highline 1.2L,Volkswagen,Mumbai,2011,20000,Petrol,Manual,First,1198,73.9,5,16.47,3.5,15,2.921535893155259,1333.3333333333333,0,-62.79100041222798,0.9813691722578429
Honda Civic 2010-2013 1.8 S MT,Honda,Hyderabad,2011,55000,Petrol,Manual,First,1799,130.2,5,14.8,5.0,15,2.7793218454697053,3666.6666666666665,0,-48.88527123227194,1.4019559603683471
Maruti Eeco CNG 5 Seater AC,Maruti,Ahmedabad,2015,47001,CNG,Manual,First,1196,63.0,5,20.0,3.72,11,3.1103678929765888,4272.818181818182,0,-56.14251198790371,1.4559819718413343
Maruti Wagon R VXI,Maruti,Chennai,2014,52000,Petrol,Manual,First,998,67.04,5,22.5,3.45,12,3.4569138276553106,4333.333333333333,0,-55.65657387029843,1.242281392103332
Maruti Swift Dzire VDI,Maruti,Kolkata,2013,43284,Diesel,Manual,First,1248,74.0,5,23.4,4.5,13,3.605769230769231,3329.5384615384614,0,-20.66976669926357,1.4907376705239983
Hyundai Creta 1.6 SX Plus Petrol Automatic,Hyundai,Coimbatore,2018,23875,Petrol,Automatic,First,1591,121.3,5,13.0,14.36,8,9.025769956002513,2984.375,0,-4.637087904606085,7.2177862323679
Hyundai Grand i10 Asta,Hyundai,Bangalore,2016,51866,Petrol,Manual,First,1197,82.0,5,18.9,5.5,10,4.594820384294068,5186.6,0,-59.19632630329015,2.3398494755514663
Nissan Micra Diesel XV Premium,Nissan,Mumbai,2013,69000,Diesel,Manual,First,1461,63.1,5,23.08,3.0,13,2.0533880903490758,5307.692307692308,0,-68.10657178190971,0.9938251136826656
Hyundai Grand i10 1.2 Kappa Asta,Hyundai,Coimbatore,2017,62788,Petrol,Manual,First,1197,81.86,5,18.9,6.08,9,5.079365079365079,6976.444444444444,0,-59.623502399721794,2.8115187374215242
Volkswagen Vento Diesel Highline,Volkswagen,Chennai,2013,150000,Diesel,Manual,First,1598,103.6,5,20.54,5.0,13,3.1289111389236544,11538.461538461539,0,-35.73416502941802,1.6563751894711092
Toyota Fortuner 4x2 AT,Toyota,Kochi,2015,47566,Diesel,Automatic,First,2982,168.5,7,12.55,20.25,11,6.790744466800804,4324.181818181818,1,80.91400036122135,7.925708314458875
Hyundai Santro GS zipDrive - Euro II,Hyundai,Chennai,2002,67000,Petrol,Manual,Third,999,74.0,5,0.0,1.2,24,1.2012012012012012,2791.6666666666665,0,-84.57619960706032,0.15886786500365588
Toyota Innova Crysta 2.8 GX AT,Toyota,Pune,2018,20300,Diesel,Automatic,First,2755,171.5,7,11.36,18.0,8,6.533575317604356,2537.5,1,166.18868179427668,9.047364358121325
Mercedes-Benz A Class A180 CDI,MercedesBenz,Pune,2015,48300,Diesel,Automatic,First,2143,107.3,5,20.0,17.5,11,8.166122258516099,4390.909090909091,1,158.79455174443567,6.849377555705201
Hyundai EON D Lite,Hyundai,Pune,2013,30000,Petrol,Manual,First,814,55.2,5,21.1,2.1,13,2.57985257985258,2307.6923076923076,0,-68.94465379066772,0.6956775795778659
Hyundai Elantra CRDi SX,Hyundai,Bangalore,2012,36000,Diesel,Manual,Second,1582,126.24,5,22.7,7.5,14,4.740834386852086,2571.4285714285716,0,-44.35862677721383,2.285797761470131
Mini Cooper 3 DOOR D,Mini,Kochi,2015,27641,Diesel,Automatic,Second,1496,113.98,4,20.7,24.77,11,16.557486631016044,2512.818181818182,1,121.29579204678782,9.694804688846732
Renault Duster 110PS Diesel RXZ Option,Renault,Bangalore,2015,60000,Diesel,Manual,First,1461,108.45,5,19.64,8.65,11,5.920602327173169,5454.545454545455,0,-35.82694954971994,3.385549477534285
Ford Endeavour 3.2 Titanium AT 4X4,Ford,Chennai,2019,9000,Diesel,Automatic,First,3198,197.0,7,10.91,35.5,7,11.100687929956223,1285.7142857142858,1,356.2874282911321,19.395014173508876
Toyota Corolla Altis GL MT,Toyota,Delhi,2014,60750,Petrol,Manual,First,1798,138.03,5,14.28,10.5,12,5.839822024471635,5062.5,0,7.923568882365295,3.780856410749271
Mahindra XUV500 W7,Mahindra,Delhi,2018,9000,Diesel,Manual,First,2179,155.0,7,14.0,13.0,8,5.966039467645709,1125.0,1,33.61965671149989,6.534207591976512
BMW 7 Series 730Ld Design Pure Excellence CBU,BMW,Kolkata,2012,41100,Diesel,Automatic,First,2993,261.49,5,16.77,26.5,14,8.853992649515536,2935.714285714286,1,367.16692943767003,8.07648542386113
Maruti Wagon R LX BSIII,Maruti,Ahmedabad,2004,60000,Petrol,Manual,Second,1061,64.0,5,17.3,1.4,22,1.3195098963242224,2727.2727272727275,0,-83.4944937588885,0.2189813829209182
Honda City i VTEC SV,Honda,Kochi,2017,38424,Petrol,Manual,First,1497,117.3,5,17.8,7.51,9,5.016700066800267,4269.333333333333,0,-32.905474433937165,3.472780545729547
Maruti Swift VDI,Maruti,Delhi,2014,50000,Diesel,Manual,First,1248,74.0,5,22.9,4.3,12,3.4455128205128203,4166.666666666667,0,-55.8027289338885,1.5483507205925586
Honda City i-VTEC CVT VX,Honda,Mumbai,2015,19000,Petrol,Automatic,First,1497,117.3,5,18.0,8.95,11,5.978623914495657,1727.2727272727273,0,-4.851272482697288,3.502967378489231
Maruti Ertiga VDI,Maruti,Kochi,2015,58734,Diesel,Manual,First,1248,88.76,7,20.77,6.91,11,5.5368589743589745,5339.454545454545,0,-38.26588925945483,2.7045256519955965
